timestamp,value1,value2
0.03900000000000003,0.999239596388488,0.03899011425184077
0.04000000000000003,0.999200106660978,0.03998933418663382
0.04100000000000003,0.9991596177334446,0.04098851413209602
0.04200000000000003,0.9991181296463767,0.041987653089047505
0.04300000000000003,0.9990756424412623,0.0429867500583494
0.04400000000000003,0.9990321561605888,0.04398580404090482
0.04500000000000003,0.9989876708478425,0.04498481403765986
0.046000000000000034,0.9989421865475084,0.045983779049604614
0.047000000000000035,0.9988957033050712,0.04698269807777415
0.048000000000000036,0.9988482211670138,0.04798157012324952
0.04900000000000004,0.9987997401808185,0.04898039418715877
0.05000000000000004,0.9987502603949663,0.049979169270677914
0.05100000000000004,0.9986997818589369,0.05097789437503195
0.05200000000000004,0.9986483046232089,0.05197656850149586
0.05300000000000004,0.9985958287392595,0.0529751906513956
0.05400000000000004,0.9985423542595645,0.05397375982610911
0.05500000000000004,0.9984878812375985,0.05497227502706728
0.05600000000000004,0.9984324097278344,0.05597073525575501
0.057000000000000044,0.9983759397857439,0.056969139513712144
0.058000000000000045,0.9983184714677967,0.05796748680253452
0.059000000000000045,0.9982600048314613,0.058965776123874915
0.060000000000000046,0.9982005399352042,0.0599640064794441
0.06100000000000005,0.9981400768384904,0.06096217687101181
0.06200000000000005,0.9980786156017829,0.06196028630040773
0.06300000000000004,0.9980161562865429,0.0629583337695225
0.06400000000000004,0.9979526989552299,0.06395631828030876
0.06500000000000004,0.997888243671301,0.06495423883478206
0.06600000000000004,0.9978227904992117,0.06595209443502194
0.06700000000000005,0.9977563395044151,0.06694988408317289
0.06800000000000005,0.9976888907533621,0.06794760678144533
0.06900000000000005,0.9976204443135014,0.06894526153211665
0.07000000000000005,0.9975510002532796,0.06994284733753219
0.07100000000000005,0.9974805586421406,0.07094036320010622
0.07200000000000005,0.9974091195505261,0.07193780812232295
0.07300000000000005,0.9973366830498752,0.07293518110673756
0.07400000000000005,0.9972632492126243,0.07393248115597714
0.07500000000000005,0.9971888181122074,0.07492970727274173
0.07600000000000005,0.9971133898230554,0.07592685845980529
0.07700000000000005,0.9970369644205967,0.07692393372001671
0.07800000000000006,0.9969595419812567,0.07792093205630082
0.07900000000000006,0.9968811225824578,0.07891785247165937
0.08000000000000006,0.9968017063026193,0.07991469396917203
0.08100000000000006,0.9967212932211577,0.08091145555199737
0.08200000000000006,0.9966398834184859,0.08190813622337391
0.08300000000000006,0.9965574769760137,0.08290473498662104
0.08400000000000006,0.9964740739761476,0.08390125084514011
0.08500000000000006,0.9963896745022905,0.08489768280241532
0.08600000000000006,0.996304278638842,0.0858940298620148
0.08700000000000006,0.9962178864711978,0.08689029102759158
0.08800000000000006,0.9961304980857502,0.08788646530288456
0.08900000000000007,0.9960421135698875,0.08888255169171957
0.09000000000000007,0.9959527330119943,0.0898785491980103
0.09100000000000007,0.995862356501451,0.09087445682575933
0.09200000000000007,0.9957709841286343,0.0918702735790591
0.09300000000000007,0.9956786159849164,0.09286599846209294
0.09400000000000007,0.9955852521626655,0.09386163047913605
0.09500000000000007,0.9954908927552454,0.09485716863455651
0.09600000000000007,0.9953955378570154,0.09585261193281625
0.09700000000000007,0.9952991875633306,0.09684795937847203
0.09800000000000007,0.9952018419705411,0.0978432099761765
0.09900000000000007,0.9951035011759926,0.09883836273067916
0.10000000000000007,0.9950041652780258,0.09983341664682732
0.10100000000000008,0.9949038343759767,0.10082837072956716
0.10200000000000008,0.9948025085701762,0.10182322398394467
0.10300000000000008,0.9947001879619499,0.10281797541510668
0.10400000000000008,0.9945968726536186,0.10381262402830184
0.10500000000000008,0.9944925627484975,0.10480716882888162
0.10600000000000008,0.9943872583508966,0.10580160882230132
0.10700000000000008,0.9942809595661202,0.106795943014121
0.10800000000000008,0.994173666500467,0.10779017041000657
0.10900000000000008,0.9940653792612302,0.10878429001573071
0.11000000000000008,0.9939560979566969,0.10977830083717391
0.11100000000000008,0.9938458226961485,0.11077220188032541
0.11200000000000009,0.9937345535898603,0.11176599215128426
0.11300000000000009,0.9936222907491012,0.11275967065626027
0.11400000000000009,0.9935090342861342,0.11375323640157503
0.11500000000000009,0.9933947843142158,0.11474668839366287
0.11600000000000009,0.9932795409475959,0.11574002563907188
0.11700000000000009,0.9931633043015177,0.11673324714446488
0.11800000000000009,0.9930460744922179,0.11772635191662048
0.11900000000000009,0.9929278516369265,0.11871933896243397
0.12000000000000009,0.9928086358538663,0.11971220728891839
0.1210000000000001,0.9926884272622528,0.1207049559032055
0.1220000000000001,0.9925672259822949,0.12169758381254676
0.1230000000000001,0.9924450321351936,0.12269009002431436
0.1240000000000001,0.992321845843143,0.12368247354600215
0.12500000000000008,0.9921976672293291,0.1246747333852267
0.12600000000000008,0.9920724964179307,0.12566686854972825
0.12700000000000009,0.9919463335341185,0.12665887804737172
0.12800000000000009,0.9918191787040556,0.1276507608861477
0.1290000000000001,0.9916910320548965,0.12864251607417346
0.1300000000000001,0.9915618937147881,0.12963414261969383
0.1310000000000001,0.9914317638128686,0.1306256395310824
0.1320000000000001,0.9913006424792679,0.1316170058168423
0.1330000000000001,0.9911685298451073,0.13260824048560738
0.1340000000000001,0.9910354260424994,0.133599342546143
0.1350000000000001,0.990901331204548,0.13459031100734722
0.1360000000000001,0.9907662454653481,0.13558114487825165
0.1370000000000001,0.9906301689599852,0.1365718431680225
0.1380000000000001,0.990493101824536,0.13756240488596158
0.1390000000000001,0.9903550441960675,0.13855282904150723
0.1400000000000001,0.9902159962126372,0.13954311464423538
0.1410000000000001,0.9900759580132933,0.14053326070386052
0.1420000000000001,0.9899349297380738,0.14152326623023664
0.1430000000000001,0.9897929115280072,0.14251313023335835
0.1440000000000001,0.9896499035251115,0.1435028517233617
0.1450000000000001,0.9895059058723947,0.14449242971052528
0.1460000000000001,0.9893609187138546,0.1454818632052712
0.1470000000000001,0.9892149421944781,0.14647115121816603
0.1480000000000001,0.9890679764602419,0.14746029275992184
0.1490000000000001,0.9889200216581117,0.1484492868413972
0.1500000000000001,0.9887710779360421,0.14943813247359805
0.1510000000000001,0.9886211454429771,0.1504268286676789
0.1520000000000001,0.988470224328849,0.15141537443494363
0.1530000000000001,0.988318314744579,0.15240376878684653
0.1540000000000001,0.9881654168420766,0.15339201073499334
0.1550000000000001,0.9880115307742396,0.15438009929114221
0.1560000000000001,0.9878566566949543,0.15536803346720465
0.1570000000000001,0.9877007947590946,0.15635581227524656
0.1580000000000001,0.9875439451225224,0.15734343472748924
0.1590000000000001,0.9873861079420874,0.1583308998363103
0.16000000000000011,0.9872272833756267,0.1593182066142447
0.16100000000000012,0.987067471581965,0.16030535407398577
0.16200000000000012,0.9869066727209138,0.16129234122838612
0.16300000000000012,0.9867448869532722,0.1622791670904587
0.16400000000000012,0.9865821144408259,0.16326583067337772
0.16500000000000012,0.9864183553463474,0.16425233099047964
0.16600000000000012,0.9862536098335957,0.16523866705526427
0.16700000000000012,0.9860878780673163,0.1662248378813956
0.16800000000000012,0.9859211602132412,0.16721084248270293
0.16900000000000012,0.9857534564380879,0.1681966798731817
0.17000000000000012,0.9855847669095603,0.16918234906699461
0.17100000000000012,0.985415091796348,0.17016784907847257
0.17200000000000013,0.985244431268126,0.17115317892211562
0.17300000000000013,0.9850727854955549,0.172138337612594
0.17400000000000013,0.9849001546502804,0.17312332416474913
0.17500000000000013,0.9847265389049332,0.1741081375935945
0.17600000000000013,0.9845519384331293,0.1750927769143168
0.17700000000000013,0.9843763534094689,0.17607724114227677
0.17800000000000013,0.9841997840095372,0.17706152929301028
0.17900000000000013,0.9840222304099034,0.17804564038222925
0.18000000000000013,0.9838436927881213,0.17902957342582268
0.18100000000000013,0.9836641713227284,0.1800133274398576
0.18200000000000013,0.9834836661932461,0.1809969014405801
0.18300000000000013,0.9833021775801796,0.1819802944444162
0.18400000000000014,0.9831197056650174,0.18296350546797305
0.18500000000000014,0.9829362506302315,0.18394653352803966
0.18600000000000014,0.9827518126592768,0.1849293776415881
0.18700000000000014,0.9825663919365913,0.18591203682577429
0.18800000000000014,0.9823799886475959,0.18689451009793914
0.18900000000000014,0.9821926029786937,0.18787679647560948
0.19000000000000014,0.9820042351172703,0.188858894976499
0.19100000000000014,0.9818148852516937,0.18984080461850927
0.19200000000000014,0.9816245535713136,0.19082252441973074
0.19300000000000014,0.9814332402664617,0.1918040533984437
0.19400000000000014,0.9812409455284514,0.19278539057311925
0.19500000000000015,0.9810476695495773,0.1937665349624203
0.19600000000000015,0.9808534125231154,0.19474748558520252
0.19700000000000015,0.9806581746433227,0.1957282414605154
0.19800000000000015,0.9804619561054371,0.19670880160760312
0.19900000000000015,0.9802647571056771,0.1976891650459056
0.20000000000000015,0.9800665778412416,0.19866933079505955
0.20100000000000015,0.97986741851031,0.19964929787489924
0.20200000000000015,0.9796672793120416,0.20062906530545768
0.20300000000000015,0.9794661604465754,0.20160863210696756
0.20400000000000015,0.9792640621150305,0.20258799729986213
0.20500000000000015,0.9790609845195051,0.20356715990477628
0.20600000000000016,0.9788569278630767,0.20454611894254748
0.20700000000000016,0.978651892349802,0.2055248734342168
0.20800000000000016,0.9784458781847165,0.20650342240102978
0.20900000000000016,0.9782388855738344,0.2074817648644376
0.21000000000000016,0.9780309147241483,0.20845989984609783
0.21100000000000016,0.9778219658436289,0.20943782636787558
0.21200000000000016,0.9776120391412252,0.21041554345184443
0.21300000000000016,0.9774011348268637,0.21139305012028736
0.21400000000000016,0.977189253111449,0.2123703453956978
0.21500000000000016,0.9769763942068626,0.21334742830078052
0.21600000000000016,0.9767625583259633,0.21432429785845272
0.21700000000000016,0.9765477456825871,0.21530095309184494
0.21800000000000017,0.9763319564915466,0.216277393024302
0.21900000000000017,0.976115190968631,0.21725361667938403
0.22000000000000017,0.9758974493306057,0.21822962308086752
0.22100000000000017,0.9756787317952125,0.2192054112527461
0.22200000000000017,0.9754590385811687,0.2201809802192317
0.22300000000000017,0.9752383699081676,0.2211563290047554
0.22400000000000017,0.9750167259968779,0.22213145663396855
0.22500000000000017,0.9747941070689435,0.2231063621317436
0.22600000000000017,0.9745705133469833,0.2240810445231751
0.22700000000000017,0.9743459450545909,0.22505550283358072
0.22800000000000017,0.9741204024163347,0.22602973608850227
0.22900000000000018,0.9738938856577571,0.22700374331370657
0.23000000000000018,0.9736663950053751,0.22797752353518647
0.23100000000000018,0.9734379306866793,0.22895107577916185
0.23200000000000018,0.9732084929301339,0.22992439907208054
0.23300000000000018,0.9729780819651767,0.2308974924406193
0.23400000000000018,0.9727466980222185,0.23187035491168487
0.23500000000000018,0.9725143413326434,0.23284298551241484
0.23600000000000018,0.972281012128808,0.2338153832701787
0.23700000000000018,0.9720467106440415,0.23478754721257877
0.23800000000000018,0.9718114371126453,0.2357594763674512
0.23900000000000018,0.971575191769893,0.23673116976286693
0.24000000000000019,0.97133797485203,0.2377026264271326
0.2410000000000002,0.971099786596273,0.23867384538879166
0.2420000000000002,0.9708606272408103,0.23964482567662523
0.2430000000000002,0.9706204970248014,0.24061556631965308
0.2440000000000002,0.9703793961883762,0.24158606634713467
0.2450000000000002,0.9701373249726357,0.24255632478857003
0.2460000000000002,0.9698942836196511,0.24352634067370083
0.2470000000000002,0.9696502723724637,0.24449611303251123
0.2480000000000002,0.9694052914750848,0.245465640895229
0.2490000000000002,0.9691593411724951,0.2464349232923263
0.25000000000000017,0.9689124217106451,0.24740395925452086
0.25100000000000017,0.9686645333364541,0.24837274781277677
0.25200000000000017,0.9684156762978104,0.24934128799830557
0.25300000000000017,0.9681658508435712,0.25030957884256716
0.25400000000000017,0.9679150572235619,0.2512776193772708
0.25500000000000017,0.9676632956885759,0.25224540863437594
0.25600000000000017,0.9674105664903749,0.2532129456460935
0.2570000000000002,0.967156869881688,0.2541802294448865
0.2580000000000002,0.9669022061162119,0.25514725906347124
0.2590000000000002,0.9666465754486102,0.2561140335348182
0.2600000000000002,0.9663899781345137,0.25708055189215295
0.2610000000000002,0.9661324144305194,0.2580468131689572
0.2620000000000002,0.9658738845941913,0.25901281639896984
0.2630000000000002,0.9656143888840591,0.2599785606161876
0.2640000000000002,0.9653539275596185,0.2609440448548665
0.2650000000000002,0.9650925008813307,0.26190926814952226
0.2660000000000002,0.9648301091106225,0.26287422953493167
0.2670000000000002,0.9645667525098855,0.26383892804613346
0.2680000000000002,0.9643024313424765,0.2648033627184292
0.2690000000000002,0.9640371458727165,0.2657675325873843
0.2700000000000002,0.963770896365891,0.2667314366888289
0.2710000000000002,0.9635036830882494,0.2676950740588591
0.2720000000000002,0.9632355063070049,0.26865844373383757
0.2730000000000002,0.9629663662903345,0.2696215447503946
0.2740000000000002,0.962696263307378,0.2705843761454294
0.2750000000000002,0.9624251976282384,0.2715469369561106
0.2760000000000002,0.9621531695239814,0.2725092262198775
0.2770000000000002,0.961880179266635,0.27347124297444086
0.2780000000000002,0.9616062271291896,0.27443298625778406
0.2790000000000002,0.9613313133855972,0.27539445510816385
0.2800000000000002,0.9610554383107714,0.2763556485641115
0.2810000000000002,0.9607786021805875,0.2773165656644336
0.2820000000000002,0.9605008052718814,0.2782772054482131
0.2830000000000002,0.9602220478624501,0.2792375669548104
0.2840000000000002,0.959942330231051,0.280197649223864
0.2850000000000002,0.9596616526574017,0.2811574512952917
0.2860000000000002,0.9593800154221797,0.28211697220929155
0.2870000000000002,0.9590974188070222,0.2830762110063427
0.2880000000000002,0.9588138630945258,0.28403516672720647
0.2890000000000002,0.9585293485682461,0.28499383841292714
0.2900000000000002,0.9582438755126979,0.28595222510483315
0.2910000000000002,0.9579574442133539,0.2869103258445379
0.2920000000000002,0.9576700549566456,0.2878681396739407
0.2930000000000002,0.9573817080299621,0.2888256656352278
0.2940000000000002,0.9570924037216504,0.2897829027708734
0.2950000000000002,0.9568021423210147,0.2907398501236403
0.2960000000000002,0.9565109241183164,0.2916965067365813
0.2970000000000002,0.9562187494047737,0.29265287165303994
0.2980000000000002,0.9559256184725613,0.29360894391665127
0.2990000000000002,0.9556315316148101,0.29456472257134314
0.3000000000000002,0.9553364891256069,0.295520206661337
0.3010000000000002,0.9550404912999941,0.29647539523114885
0.3020000000000002,0.9547435384339696,0.2974302873255902
0.3030000000000002,0.9544456308244863,0.298384881989769
0.3040000000000002,0.9541467687694517,0.2993391782690906
0.3050000000000002,0.9538469525677279,0.30029317520925897
0.3060000000000002,0.9535461825191309,0.30124687185627713
0.3070000000000002,0.9532444589244309,0.3022002672564485
0.3080000000000002,0.9529417820853514,0.3031533604563778
0.3090000000000002,0.9526381523045693,0.3041061505029719
0.3100000000000002,0.9523335698857142,0.3050586364434409
0.3110000000000002,0.9520280351333685,0.30601081732529883
0.3120000000000002,0.9517215483530671,0.30696269219636496
0.3130000000000002,0.9514141098512967,0.30791426010476447
0.3140000000000002,0.9511057199354958,0.30886552009892954
0.3150000000000002,0.9507963789140541,0.30981647122760025
0.3160000000000002,0.9504860870963128,0.31076711253982553
0.3170000000000002,0.9501748447925635,0.3117174430849642
0.3180000000000002,0.9498626523140486,0.31266746191268574
0.31900000000000023,0.9495495099729606,0.3136171680729714
0.32000000000000023,0.9492354180824417,0.31456656061611515
0.32100000000000023,0.9489203769565838,0.31551563859272447
0.32200000000000023,0.9486043869104281,0.3164644010537215
0.32300000000000023,0.9482874482599646,0.31741284705034384
0.32400000000000023,0.9479695613221317,0.3183609756341456
0.32500000000000023,0.9476507264148166,0.3193087858569983
0.32600000000000023,0.947330943856854,0.3202562767710917
0.32700000000000023,0.9470102139680265,0.32120344742893503
0.32800000000000024,0.946688537069064,0.32215029688335767
0.32900000000000024,0.9463659134816432,0.3230968241875103
0.33000000000000024,0.9460423435283879,0.32404302839486565
0.33100000000000024,0.9457178275328678,0.32498890855921964
0.33200000000000024,0.9453923658195991,0.32593446373469215
0.33300000000000024,0.9450659587140433,0.32687969297572805
0.33400000000000024,0.9447386065426076,0.32782459533709823
0.33500000000000024,0.9444103096326439,0.3287691698739004
0.33600000000000024,0.9440810683124494,0.3297134156415601
0.33700000000000024,0.9437508829112653,0.3306573316958316
0.33800000000000024,0.9434197537592769,0.331600917092799
0.33900000000000025,0.9430876811876133,0.3325441708888769
0.34000000000000025,0.9427546655283472,0.3334870921408116
0.34100000000000025,0.9424207071144941,0.334429679905682
0.34200000000000025,0.9420858062800124,0.33537193324090037
0.34300000000000025,0.9417499633598029,0.3363138512042134
0.34400000000000025,0.9414131786897085,0.3372554328537033
0.34500000000000025,0.9410754526065139,0.33819667724778846
0.34600000000000025,0.9407367854479451,0.33913758344522454
0.34700000000000025,0.9403971775526693,0.3400781505051054
0.34800000000000025,0.9400566292602943,0.34101837748686414
0.34900000000000025,0.9397151409113684,0.3419582634502738
0.35000000000000026,0.9393727128473799,0.3428978074554485
0.35100000000000026,0.9390293454107568,0.3438370085628443
0.35200000000000026,0.9386850389448665,0.34477586583326025
0.35300000000000026,0.9383397937940156,0.3457143783278391
0.35400000000000026,0.937993610303449,0.34665254510806837
0.35500000000000026,0.9376464888193502,0.34759036523578146
0.35600000000000026,0.9372984296888408,0.34852783777315827
0.35700000000000026,0.9369494332599798,0.34946496178272635
0.35800000000000026,0.9365994998817636,0.35040173632736177
0.35900000000000026,0.9362486299041256,0.35133816047029004
0.36000000000000026,0.9358968236779357,0.3522742332750871
0.36100000000000027,0.9355440815550001,0.35320995380568027
0.36200000000000027,0.935190403888061,0.35414532112634906
0.36300000000000027,0.9348357910307958,0.35508033430172625
0.36400000000000027,0.9344802433378177,0.35601499239679874
0.36500000000000027,0.934123761164674,0.3569492944769085
0.36600000000000027,0.9337663448678469,0.3578832396077535
0.36700000000000027,0.9334079948047529,0.3588168268553887
0.36800000000000027,0.9330487113337418,0.35975005528622694
0.36900000000000027,0.9326884948140971,0.36068292396703994
0.3700000000000003,0.9323273456060354,0.361615431964959
0.3710000000000003,0.9319652640707057,0.3625475783474762
0.3720000000000003,0.9316022505701896,0.3634793621824453
0.3730000000000003,0.9312383054675006,0.3644107825380825
0.3740000000000003,0.9308734291265838,0.36534183848296753
0.3750000000000003,0.9305076219123153,0.3662725290860445
0.3760000000000003,0.9301408841905024,0.36720285341662295
0.3770000000000003,0.929773216327883,0.3681328105443786
0.3780000000000003,0.9294046186921247,0.3690623995393543
0.3790000000000003,0.9290350916518251,0.3699916194719613
0.3800000000000003,0.9286646355765112,0.3709204694129796
0.3810000000000003,0.9282932508366393,0.3718489484335594
0.3820000000000003,0.9279209378035937,0.3727770556052218
0.3830000000000003,0.9275476968496879,0.3737047899998596
0.3840000000000003,0.9271735283481624,0.3746321506897386
0.3850000000000003,0.9267984326731857,0.3755591367474981
0.3860000000000003,0.9264224101998537,0.37648574724615214
0.3870000000000003,0.9260454613041887,0.3774119812590903
0.3880000000000003,0.9256675863631396,0.3783378378600787
0.3890000000000003,0.9252887857545812,0.37926331612326075
0.3900000000000003,0.9249090598573142,0.38018841512315826
0.3910000000000003,0.9245284090510644,0.38111313393467233
0.3920000000000003,0.9241468337164825,0.3820374716330842
0.3930000000000003,0.923764334235144,0.3829614272940563
0.3940000000000003,0.9233809109895482,0.383884999993633
0.3950000000000003,0.9229965643631184,0.38480818880824175
0.3960000000000003,0.9226112947402011,0.38573099281469375
0.3970000000000003,0.9222251025060659,0.3866534110901851
0.3980000000000003,0.9218379880469052,0.38757544271229755
0.3990000000000003,0.9214499517498332,0.3884970867589996
0.4000000000000003,0.9210609940028863,0.38941834230864725
0.4010000000000003,0.9206711151950221,0.39033920843998504
0.4020000000000003,0.9202803157161195,0.3912596842321469
0.4030000000000003,0.9198885959569777,0.39217976876465716
0.4040000000000003,0.9194959563093167,0.3930994611174313
0.4050000000000003,0.919102397165776,0.39401876037077715
0.4060000000000003,0.9187079189199148,0.39493766560539545
0.4070000000000003,0.9183125219662112,0.39585617590238104
0.4080000000000003,0.9179162067000621,0.3967742903432237
0.4090000000000003,0.9175189735177829,0.3976920080098091
0.4100000000000003,0.9171208228166066,0.3986093279844196
0.4110000000000003,0.9167217549946839,0.39952624934973535
0.4120000000000003,0.9163217704510825,0.40044277118883503
0.4130000000000003,0.9159208695857871,0.4013588925851969
0.4140000000000003,0.9155190527996985,0.40227461262269965
0.4150000000000003,0.9151163204946333,0.4031899303856233
0.4160000000000003,0.9147126730733239,0.4041048449586501
0.4170000000000003,0.9143081109394177,0.4050193554268657
0.4180000000000003,0.9139026344974767,0.4059334608757596
0.4190000000000003,0.9134962441529773,0.4068471603912264
0.4200000000000003,0.9130889403123099,0.40776045305956676
0.4210000000000003,0.9126807233827783,0.40867333796748806
0.4220000000000003,0.9122715937725994,0.40958581420210544
0.4230000000000003,0.9118615518909027,0.41049788085094274
0.4240000000000003,0.9114505981477301,0.4114095370019334
0.4250000000000003,0.9110387329540354,0.41232078174342135
0.4260000000000003,0.9106259567216836,0.41323161416416193
0.4270000000000003,0.9102122698634509,0.4141420333533228
0.4280000000000003,0.9097976727930243,0.41505203840048477
0.4290000000000003,0.9093821659250007,0.41596162839564294
0.4300000000000003,0.9089657496748869,0.4168708024292074
0.4310000000000003,0.9085484244590991,0.41777955959200413
0.43200000000000033,0.9081301906949627,0.4186878989752761
0.43300000000000033,0.9077110488007112,0.419595819670684
0.43400000000000033,0.9072909991954865,0.42050332077030717
0.43500000000000033,0.9068700422993383,0.4214104013666446
0.43600000000000033,0.9064481785332233,0.4223170605526158
0.43700000000000033,0.9060254083190055,0.4232232974215617
0.43800000000000033,0.9056017320794547,0.4241291110672454
0.43900000000000033,0.9051771502382473,0.42503450058385334
0.44000000000000034,0.9047516632199651,0.42593946506599617
0.44100000000000034,0.9043252714500951,0.4268440036087094
0.44200000000000034,0.903897975355029,0.4277481153074546
0.44300000000000034,0.9034697753620629,0.42865179925812014
0.44400000000000034,0.9030406718993966,0.42955505455702214
0.44500000000000034,0.9026106653961338,0.43045788030090537
0.44600000000000034,0.9021797562822808,0.4313602755869442
0.44700000000000034,0.9017479449887467,0.43226223951274334
0.44800000000000034,0.9013152319473428,0.43316377117633903
0.44900000000000034,0.900881617590782,0.4340648696761996
0.45000000000000034,0.9004471023526787,0.43496553411122674
0.45100000000000035,0.900011686667548,0.43586576358075596
0.45200000000000035,0.8995753709708058,0.43676555718455795
0.45300000000000035,0.8991381556987674,0.43766491402283914
0.45400000000000035,0.8987000412886483,0.43856383319624276
0.45500000000000035,0.8982610281785629,0.43946231380584977
0.45600000000000035,0.8978211168075241,0.44036035495317954
0.45700000000000035,0.8973803076154433,0.4412579557401911
0.45800000000000035,0.8969386010431297,0.4421551152692837
0.45900000000000035,0.8964959975322898,0.44305183264329784
0.46000000000000035,0.8960524975255271,0.4439481069655163
0.46100000000000035,0.8956081014663415,0.44484393733966476
0.46200000000000035,0.8951628097991291,0.44573932286991297
0.46300000000000036,0.8947166229691814,0.4466342626608754
0.46400000000000036,0.8942695414226853,0.4475287558176124
0.46500000000000036,0.8938215656067224,0.4484228014456309
0.46600000000000036,0.8933726959692684,0.44931639865088535
0.46700000000000036,0.8929229329591928,0.45020954653977857
0.46800000000000036,0.8924722770262586,0.4511022442191628
0.46900000000000036,0.8920207286211218,0.45199449079634035
0.47000000000000036,0.8915682881953307,0.4528862853790648
0.47100000000000036,0.8911149562013257,0.4537776270755416
0.47200000000000036,0.8906607330924389,0.4546685149944291
0.47300000000000036,0.8902056193228931,0.45555894824483956
0.47400000000000037,0.8897496153478022,0.45644892593633973
0.47500000000000037,0.8892927216231701,0.457338447178952
0.47600000000000037,0.8888349386058905,0.4582275110831552
0.47700000000000037,0.8883762667537463,0.45911611675988545
0.47800000000000037,0.8879167065254093,0.46000426332053723
0.47900000000000037,0.88745625838044,0.460891949876964
0.48000000000000037,0.8869949227792862,0.46177917554147935
0.48100000000000037,0.8865327001832835,0.46266593942685763
0.4820000000000004,0.8860695910546544,0.46355224064633505
0.4830000000000004,0.8856055958565082,0.46443807831361045
0.4840000000000004,0.88514071505284,0.4653234515428462
0.4850000000000004,0.8846749491085304,0.46620835944866923
0.4860000000000004,0.8842082984893455,0.46709280114617163
0.4870000000000004,0.8837407636619357,0.46797677575091184
0.4880000000000004,0.8832723450938359,0.46886028237891525
0.4890000000000004,0.8828030432534646,0.46974332014667536
0.4900000000000004,0.8823328586101237,0.47062588817115447
0.4910000000000004,0.8818617916339976,0.4715079855697846
0.4920000000000004,0.8813898427961534,0.47238961146046854
0.4930000000000004,0.8809170125685398,0.4732707649615803
0.4940000000000004,0.8804433014239871,0.4741514451919666
0.4950000000000004,0.8799687098362063,0.4750316512709472
0.4960000000000004,0.8794932382797891,0.47591138231831615
0.4970000000000004,0.8790168872302069,0.4767906374543424
0.4980000000000004,0.8785396571638107,0.47766941579977096
0.4990000000000004,0.8780615485578305,0.4785477164758235
0.5000000000000003,0.8775825618903749,0.47942553860419945
0.5010000000000003,0.8771026976404306,0.48030288130707677
0.5020000000000003,0.8766219562878617,0.48117974370711275
0.5030000000000003,0.8761403383134095,0.48205612492744515
0.5040000000000003,0.8756578441986921,0.4829320240916928
0.5050000000000003,0.8751744744262034,0.48380744032395656
0.5060000000000003,0.8746902294793133,0.48468237274882037
0.5070000000000003,0.8742051098422666,0.4855568204913518
0.5080000000000003,0.8737191160001829,0.4864307826771032
0.5090000000000003,0.873232248439056,0.48730425843211245
0.5100000000000003,0.8727445076457534,0.48817724688290387
0.5110000000000003,0.872255894108016,0.4890497471564891
0.5120000000000003,0.8717664083144571,0.4899217583803679
0.5130000000000003,0.8712760507545625,0.49079327968252917
0.5140000000000003,0.8707848219186898,0.4916643101914517
0.5150000000000003,0.8702927222980678,0.49253484903610495
0.5160000000000003,0.8697997523847959,0.4934048953459502
0.5170000000000003,0.8693059126718441,0.4942744482509413
0.5180000000000003,0.8688112036530521,0.4951435068815253
0.5190000000000003,0.8683156258231288,0.4960120703686437
0.5200000000000004,0.8678191796776521,0.496880137843733
0.5210000000000004,0.867321865713068,0.49774770843872596
